entity_id,state,last_changed
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.87,2026-02-27T10:20:18.672Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.91,2026-02-27T10:20:28.673Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.83,2026-02-27T10:20:38.673Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.86,2026-02-27T10:20:48.825Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.02,2026-02-27T10:20:58.676Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.03,2026-02-27T10:21:08.678Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.02,2026-02-27T10:21:18.679Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.0,2026-02-27T10:21:28.682Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.04,2026-02-27T10:21:38.683Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.1,2026-02-27T10:21:58.686Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.01,2026-02-27T10:22:08.688Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.08,2026-02-27T10:22:18.689Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.02,2026-02-27T10:22:28.690Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.03,2026-02-27T10:22:38.691Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.01,2026-02-27T10:22:48.691Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.03,2026-02-27T10:22:58.692Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.25,2026-02-27T10:23:08.692Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.29,2026-02-27T10:23:18.693Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.22,2026-02-27T10:23:28.694Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.24,2026-02-27T10:23:38.695Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.16,2026-02-27T10:23:48.697Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.19,2026-02-27T10:23:58.699Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.12,2026-02-27T10:24:08.699Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.08,2026-02-27T10:24:18.700Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.18,2026-02-27T10:24:28.701Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.16,2026-02-27T10:24:38.701Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.08,2026-02-27T10:24:48.706Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,6.15,2026-02-27T10:24:58.708Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.16,2026-02-27T10:25:08.709Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.09,2026-02-27T10:25:18.710Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.18,2026-02-27T10:25:28.711Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.14,2026-02-27T10:25:38.711Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.15,2026-02-27T10:25:48.712Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,7.09,2026-02-27T10:25:58.713Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,4.67,2026-02-27T10:26:08.858Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.68,2026-02-27T10:26:28.864Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.67,2026-02-27T10:26:38.862Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.68,2026-02-27T10:26:58.864Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,unavailable,2026-02-27T10:27:00.871Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,3.68,2026-02-27T10:27:00.880Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.36,2026-02-27T10:27:10.880Z
sensor.stormbreaker_adaptivecharge_available_current_raw_a,5.35,2026-02-27T10:27:20.881Z
